"Date","Site.Name","COUNTY","latitude_mean","longitude_mean","Month","Year","AQI_PM2.5","AQI_Ozone"
2020-04-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,22.5,58
2020-04-10,"Millbrook School","Wake",35.856111,-78.574167,4,2020,39.5,50.5
2020-04-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,25.5,50
2020-04-10,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,32.5,48.5
2020-04-11,"Bryson City","Swain",35.434767,-83.442133,4,2020,28,45
2020-04-11,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,17.5,48.5
2020-04-11,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,40,48
2020-04-11,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,38.3333333333333,53
2020-04-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,16,52
2020-04-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,37,47
2020-04-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,33,48.5
2020-04-11,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,32.5,48
2020-04-11,"Linville Falls","Avery",35.972347,-81.933072,4,2020,19,49
2020-04-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,36,52.5
2020-04-11,"Millbrook School","Wake",35.856111,-78.574167,4,2020,47.2,53.5
2020-04-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,34.6666666666667,50.5
2020-04-11,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,39,52
2020-04-12,"Bryson City","Swain",35.434767,-83.442133,4,2020,39,49
2020-04-12,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,32,47.5
2020-04-12,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,50,49.5
2020-04-12,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,30.3333333333333,42.5
2020-04-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,62.5
2020-04-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,31.5,43.5
2020-04-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,40,48
2020-04-12,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,32.5,49
2020-04-12,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,51.5
2020-04-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,37,46.5
2020-04-12,"Millbrook School","Wake",35.856111,-78.574167,4,2020,41.6,46
2020-04-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,33.3333333333333,48
2020-04-12,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,38.5,46.5
2020-04-13,"Bryson City","Swain",35.434767,-83.442133,4,2020,50,50.5
2020-04-13,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,10,39
2020-04-13,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,47.5,59.5
2020-04-13,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,30,36.5
2020-04-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,57
2020-04-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,31,43
2020-04-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,41,60
2020-04-13,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,25,40.5
2020-04-13,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,84
2020-04-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,35.5,52
2020-04-13,"Millbrook School","Wake",35.856111,-78.574167,4,2020,40.25,39.5
2020-04-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,27.5,40
2020-04-13,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,33.5,39
2020-04-14,"Bryson City","Swain",35.434767,-83.442133,4,2020,38.5,43
2020-04-14,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,12,36
2020-04-14,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,46.5,42
2020-04-14,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,32,37.5
2020-04-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,29,44.5
2020-04-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,31.5,40
2020-04-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,38,40.5
2020-04-14,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,27,37.5
2020-04-14,"Linville Falls","Avery",35.972347,-81.933072,4,2020,32,44
2020-04-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,33.5,42
2020-04-14,"Millbrook School","Wake",35.856111,-78.574167,4,2020,45,39
2020-04-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,27.3333333333333,38
2020-04-14,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,31,38.5
2020-04-15,"Bryson City","Swain",35.434767,-83.442133,4,2020,22,41
2020-04-15,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,14,39
2020-04-15,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,20.6666666666667,41
2020-04-15,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,17.3333333333333,40
2020-04-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,53
2020-04-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,17.25,40.5
2020-04-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,18.75,41
2020-04-15,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,20,41.5
2020-04-15,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,44
2020-04-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,16.5,41.5
2020-04-15,"Millbrook School","Wake",35.856111,-78.574167,4,2020,25.6,40.5
2020-04-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,20,40.5
2020-04-15,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,20.5,41
2020-04-16,"Bryson City","Swain",35.434767,-83.442133,4,2020,17.5,43.5
2020-04-16,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,3.5,41
2020-04-16,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,15,45
2020-04-16,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,16,40.5
2020-04-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,53.5
2020-04-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,16.6666666666667,47
2020-04-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,11.5,46.5
2020-04-16,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,12.5,41
2020-04-16,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,54
2020-04-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,7,48
2020-04-16,"Millbrook School","Wake",35.856111,-78.574167,4,2020,21.5,41
2020-04-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,11.5,42.5
2020-04-16,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,16.5,41
2020-04-17,"Bryson City","Swain",35.434767,-83.442133,4,2020,26.5,52.5
2020-04-17,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,14.5,53.5
2020-04-17,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,34,56.5
2020-04-17,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,24,54.5
2020-04-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,16,80
2020-04-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,29.5,56.5
2020-04-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,24.3333333333333,61.5
2020-04-17,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,22.5,51.5
2020-04-17,"Linville Falls","Avery",35.972347,-81.933072,4,2020,15,64
2020-04-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,26.5,67
2020-04-17,"Millbrook School","Wake",35.856111,-78.574167,4,2020,32.2,55
2020-04-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,24,59
2020-04-17,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,36,50.5
2020-04-18,"Bryson City","Swain",35.434767,-83.442133,4,2020,37.5,52.5
2020-04-18,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,25.5,58
2020-04-18,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,40,64
2020-04-18,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,38.3333333333333,52.5
2020-04-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,57.5
2020-04-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,33.75,58
2020-04-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,33,64.5
2020-04-18,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,33.5,56
2020-04-18,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,63.5
2020-04-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,34.5,67
2020-04-18,"Millbrook School","Wake",35.856111,-78.574167,4,2020,49.2,54.5
2020-04-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,32.3333333333333,57.5
2020-04-18,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,43.5,59.5
2020-04-19,"Bryson City","Swain",35.434767,-83.442133,4,2020,22.5,39.5
2020-04-19,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,40,56.5
2020-04-19,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,37,40.5
2020-04-19,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,20.5,40.5
2020-04-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,44
2020-04-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,29.3333333333333,40.5
2020-04-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,30.5,40
2020-04-19,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,24.5,42
2020-04-19,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,41.5
2020-04-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,25,41.5
2020-04-19,"Millbrook School","Wake",35.856111,-78.574167,4,2020,33.75,42.5
2020-04-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,25.5,44
2020-04-19,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,28.5,42.5
2020-04-20,"Bryson City","Swain",35.434767,-83.442133,4,2020,12.5,40.5
2020-04-20,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,5,47.5
2020-04-20,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,17,47.5
2020-04-20,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,19,44
2020-04-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,11,52.5
2020-04-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,20.5,47.5
2020-04-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,16.75,49
2020-04-20,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,14,39
2020-04-20,"Linville Falls","Avery",35.972347,-81.933072,4,2020,11,45
2020-04-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,12.5,34
2020-04-20,"Millbrook School","Wake",35.856111,-78.574167,4,2020,24.4,48.5
2020-04-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,16,48
2020-04-20,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,20,49
2020-04-21,"Bryson City","Swain",35.434767,-83.442133,4,2020,23.5,58
2020-04-21,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,6,51.5
2020-04-21,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,17,58
2020-04-21,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,20.6666666666667,51.5
2020-04-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,66.5
2020-04-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,29.6666666666667,53
2020-04-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,15,59
2020-04-21,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,14,47
2020-04-21,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,54
2020-04-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,18.5,31
2020-04-21,"Millbrook School","Wake",35.856111,-78.574167,4,2020,29,51
2020-04-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,17,52
2020-04-21,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,29.5,46
2020-04-22,"Bryson City","Swain",35.434767,-83.442133,4,2020,27,42
2020-04-22,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,6,52
2020-04-22,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,29,49
2020-04-22,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,26.5,50
2020-04-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,47.5
2020-04-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,26.3333333333333,48.5
2020-04-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,24.5,53
2020-04-22,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,13.5,48
2020-04-22,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,46
2020-04-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,20.5,42
2020-04-22,"Millbrook School","Wake",35.856111,-78.574167,4,2020,30,50.5
2020-04-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,20,52
2020-04-22,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,23.5,52
2020-04-23,"Bryson City","Swain",35.434767,-83.442133,4,2020,21,44
2020-04-23,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,8.5,48
2020-04-23,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,30,44.5
2020-04-23,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,23.3333333333333,45.5
2020-04-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,1,47.5
2020-04-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,25.25,43.5
2020-04-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,22,46
2020-04-23,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,20,52
2020-04-23,"Linville Falls","Avery",35.972347,-81.933072,4,2020,7,46
2020-04-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,24.5,53.5
2020-04-23,"Millbrook School","Wake",35.856111,-78.574167,4,2020,33.8,49
2020-04-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,24.3333333333333,56
2020-04-23,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,28,51
2020-04-24,"Bryson City","Swain",35.434767,-83.442133,4,2020,22,39
2020-04-24,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,11,57.5
2020-04-24,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,30.5,44.5
2020-04-24,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,37.6666666666667,50
2020-04-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,47
2020-04-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,33,42
2020-04-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,23.5,47.5
2020-04-24,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,26,46.5
2020-04-24,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,42
2020-04-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,20,48
2020-04-24,"Millbrook School","Wake",35.856111,-78.574167,4,2020,35.4,49
2020-04-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,28.5,53.5
2020-04-24,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,36,45.5
2020-04-25,"Bryson City","Swain",35.434767,-83.442133,4,2020,22,39.5
2020-04-25,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,33,54
2020-04-25,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,39,40.5
2020-04-25,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,35,38.5
2020-04-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,45.5
2020-04-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,40.3333333333333,41.5
2020-04-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,49,41
2020-04-25,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,43,52.5
2020-04-25,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,42
2020-04-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,29,44
2020-04-25,"Millbrook School","Wake",35.856111,-78.574167,4,2020,49.25,44
2020-04-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,41.5,53.5
2020-04-25,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,43.5,39.5
2020-04-26,"Bryson City","Swain",35.434767,-83.442133,4,2020,17.5,39.5
2020-04-26,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,16.5,46.5
2020-04-26,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,33.5,43.5
2020-04-26,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,24,42
2020-04-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,3,62.5
2020-04-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,31,41.5
2020-04-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,26,44.5
2020-04-26,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,29,41
2020-04-26,"Linville Falls","Avery",35.972347,-81.933072,4,2020,9,44.5
2020-04-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,22.5,44.5
2020-04-26,"Millbrook School","Wake",35.856111,-78.574167,4,2020,29.8,44
2020-04-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,25,43
2020-04-26,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,26.5,42.5
2020-04-27,"Bryson City","Swain",35.434767,-83.442133,4,2020,23.5,56
2020-04-27,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,19,54.5
2020-04-27,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,28.5,46.5
2020-04-27,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,19,48
2020-04-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,65.5
2020-04-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,28,48.5
2020-04-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,23.5,47
2020-04-27,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,25.5,49
2020-04-27,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,51
2020-04-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,20.5,51.5
2020-04-27,"Millbrook School","Wake",35.856111,-78.574167,4,2020,28.6,48.5
2020-04-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,24.6666666666667,51
2020-04-27,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,33,47
2020-04-28,"Bryson City","Swain",35.434767,-83.442133,4,2020,33,61
2020-04-28,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,20,55.5
2020-04-28,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,42.5,57.5
2020-04-28,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,39,59.5
2020-04-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,65.5
2020-04-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,40,59.5
2020-04-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,39,54.5
2020-04-28,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,40,53
2020-04-28,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,59
2020-04-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,35.5,62.5
2020-04-28,"Millbrook School","Wake",35.856111,-78.574167,4,2020,48,56.5
2020-04-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,37,56
2020-04-28,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,52,52.5
2020-04-29,"Bryson City","Swain",35.434767,-83.442133,4,2020,31.5,49
2020-04-29,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,22,44
2020-04-29,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,34.5,40
2020-04-29,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,26.6666666666667,39.5
2020-04-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,12,51
2020-04-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,37,41.5
2020-04-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,36,41
2020-04-29,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,23.5,33
2020-04-29,"Linville Falls","Avery",35.972347,-81.933072,4,2020,11,43.5
2020-04-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,20.5,40
2020-04-29,"Millbrook School","Wake",35.856111,-78.574167,4,2020,31.6,40.5
2020-04-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,29,40
2020-04-29,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,32.5,42
2020-04-30,"Bryson City","Swain",35.434767,-83.442133,4,2020,35.5,47.5
2020-04-30,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,14,48
2020-04-30,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,46.5,62.5
2020-04-30,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,37.5,49.5
2020-04-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,NA,54
2020-04-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,44.5,54
2020-04-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,56,64
2020-04-30,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,28,49.5
2020-04-30,"Linville Falls","Avery",35.972347,-81.933072,4,2020,NA,54
2020-04-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,36,69
2020-04-30,"Millbrook School","Wake",35.856111,-78.574167,4,2020,44.4,52.5
2020-04-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,32.6666666666667,54.5
2020-04-30,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,44,49
2020-05-01,"Bryson City","Swain",35.434767,-83.442133,5,2020,35,54.5
2020-05-01,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2020,9,49.5
2020-05-01,"Clemmons Middle","Forsyth",36.026,-80.342,5,2020,58,57.5
2020-05-01,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2020,46.5,52
2020-05-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2020,NA,69.5
2020-05-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2020,38.6666666666667,48.5
2020-05-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2020,45.5,58.5
2020-05-01,"Leggett","Edgecombe",35.988278,-77.5843,5,2020,32,60.5
2020-05-01,"Linville Falls","Avery",35.972347,-81.933072,5,2020,NA,61
2020-05-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2020,36,59.5
2020-05-01,"Millbrook School","Wake",35.856111,-78.574167,5,2020,43.75,56
2020-05-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2020,33.5,60.5
2020-05-01,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2020,39,53
2020-05-02,"Bryson City","Swain",35.434767,-83.442133,5,2020,39.5,44
2020-05-02,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2020,11,52.5
2020-05-02,"Clemmons Middle","Forsyth",36.026,-80.342,5,2020,51,67.5
2020-05-02,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2020,37.3333333333333,56.5
2020-05-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2020,35,41
2020-05-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2020,35,54
2020-05-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2020,44.5,68
2020-05-02,"Leggett","Edgecombe",35.988278,-77.5843,5,2020,38.5,59
2020-05-02,"Linville Falls","Avery",35.972347,-81.933072,5,2020,30,61.5
2020-05-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2020,37.5,74.5
2020-05-02,"Millbrook School","Wake",35.856111,-78.574167,5,2020,46.6,58
2020-05-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2020,35.3333333333333,65.5
2020-05-02,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2020,40,55
2020-05-03,"Bryson City","Swain",35.434767,-83.442133,5,2020,40.5,37.5
2020-05-03,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2020,8.5,34
2020-05-03,"Clemmons Middle","Forsyth",36.026,-80.342,5,2020,44,55
2020-05-03,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2020,34.5,41
2020-05-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2020,NA,47
2020-05-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2020,26.5,40
2020-05-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2020,42,55.5
2020-05-03,"Leggett","Edgecombe",35.988278,-77.5843,5,2020,29.5,46
2020-05-03,"Linville Falls","Avery",35.972347,-81.933072,5,2020,NA,58.5
2020-05-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2020,35.5,62
2020-05-03,"Millbrook School","Wake",35.856111,-78.574167,5,2020,41.25,41
2020-05-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,2020,26,42
2020-05-03,"West Johnston Co.","Johnston",35.59095,-78.4622,5,2020,35,38
2020-05-04,"Bryson City","Swain",35.434767,-83.442133,5,2020,37.5,33.5
2020-05-04,"Castle Hayne","New Hanover",34.364167,-77.838611,5,2020,6.5,38.5
2020-05-04,"Clemmons Middle","Forsyth",36.026,-80.342,5,2020,41,55
2020-05-04,"Durham Armory","Durham",36.0329550008979,-78.904037,5,2020,29.5,42.5
2020-05-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,2020,NA,48
2020-05-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,2020,32,40
2020-05-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,2020,46.5,55.5
2020-05-04,"Leggett","Edgecombe",35.988278,-77.5843,5,2020,27,43.5
2020-05-04,"Linville Falls","Avery",35.972347,-81.933072,5,2020,NA,43.5
